mapId	group	levelIndex	levelLimit	nextMapId	dependMap	rewardItem	monsterId(headPic)	name	monsterLevel	isBoss	quality	stageName	exp	coin	怪物1	怪物2	怪物3	怪物4	怪物5	首次掉落
205505	2	6	55	205506	205504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2055051	@Map_Activite_Jingying_205505	56	0	1	@Map_205501	17700	17700	2055051	2055052	0	0	0	0
205506	2	6	55	205507	205505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2055061	@Map_Activite_Jingying_205506	57	1	5	@Map_205501	18000	18000	2055061	2055062	2055063	0	0	0
205507	2	6	55	205508	205506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2055071	@Map_Activite_Jingying_205507	57	0	1	@Map_205501	18300	18300	2055071	2055072	0	0	0	0
205508	2	6	55	205509	205507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2055081	@Map_Activite_Jingying_205508	58	0	1	@Map_205501	18600	18600	2055081	2055082	0	0	0	0
205509	2	6	55	206001	205508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2055091	@Map_Activite_Jingying_205509	59	1	5	@Map_205501	18900	18900	2055091	2055092	2055093	0	0	0
206001	2	7	60	206002	205509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060011	@Map_Activite_Jingying_206001	60	0	1	@Map_206001	19200	19200	2060011	2060012	0	0	0	0
206002	2	7	60	206003	206001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060021	@Map_Activite_Jingying_206002	60	0	1	@Map_206001	19500	19500	2060021	2060022	0	0	0	0
206003	2	7	60	206004	206002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060031	@Map_Activite_Jingying_206003	61	1	5	@Map_206001	19800	19800	2060031	2060032	2060033	0	0	0
206004	2	7	60	206005	206003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060041	@Map_Activite_Jingying_206004	61	0	1	@Map_206001	20100	20100	2060041	2060042	0	0	0	0
206005	2	7	60	206006	206004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060051	@Map_Activite_Jingying_206005	61	0	1	@Map_206001	20400	20400	2060051	2060052	0	0	0	0
206006	2	7	60	206007	206005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060061	@Map_Activite_Jingying_206006	62	1	5	@Map_206001	20700	20700	2060061	2060062	2060063	0	0	0
206007	2	7	60	206008	206006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060071	@Map_Activite_Jingying_206007	62	0	1	@Map_206001	21000	21000	2060071	2060072	0	0	0	0
206008	2	7	60	206009	206007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060081	@Map_Activite_Jingying_206008	63	0	1	@Map_206001	21300	21300	2060081	2060082	0	0	0	0
206009	2	7	60	206501	206008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2060091	@Map_Activite_Jingying_206009	64	1	5	@Map_206001	21600	21600	2060091	2060092	2060093	0	0	0
206501	2	8	65	206502	206009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065011	@Map_Activite_Jingying_206501	65	0	1	@Map_206501	21900	21900	2065011	2065012	0	0	0	0
206502	2	8	65	206503	206501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065021	@Map_Activite_Jingying_206502	65	0	1	@Map_206501	22200	22200	2065021	2065022	0	0	0	0
206503	2	8	65	206504	206502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065031	@Map_Activite_Jingying_206503	66	1	5	@Map_206501	22500	22500	2065031	2065032	2065033	0	0	0
206504	2	8	65	206505	206503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065041	@Map_Activite_Jingying_206504	66	0	1	@Map_206501	22800	22800	2065041	2065042	0	0	0	0
206505	2	8	65	206506	206504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065051	@Map_Activite_Jingying_206505	66	0	1	@Map_206501	23100	23100	2065051	2065052	0	0	0	0
206506	2	8	65	206507	206505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065061	@Map_Activite_Jingying_206506	67	1	5	@Map_206501	23400	23400	2065061	2065062	2065063	0	0	0
206507	2	8	65	206508	206506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065071	@Map_Activite_Jingying_206507	67	0	1	@Map_206501	23700	23700	2065071	2065072	0	0	0	0
206508	2	8	65	206509	206507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065081	@Map_Activite_Jingying_206508	68	0	1	@Map_206501	24000	24000	2065081	2065082	0	0	0	0
206509	2	8	65	207001	206508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2065091	@Map_Activite_Jingying_206509	69	1	5	@Map_206501	24300	24300	2065091	2065092	2065093	0	0	0
207001	2	9	70	207002	206509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070011	@Map_Activite_Jingying_207001	70	0	1	@Map_207001	24600	24600	2070011	2070012	0	0	0	0
207002	2	9	70	207003	207001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070021	@Map_Activite_Jingying_207002	70	0	1	@Map_207001	24900	24900	2070021	2070022	0	0	0	0
207003	2	9	70	207004	207002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070031	@Map_Activite_Jingying_207003	71	1	5	@Map_207001	25200	25200	2070031	2070032	2070033	0	0	0
207004	2	9	70	207005	207003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070041	@Map_Activite_Jingying_207004	71	0	1	@Map_207001	25500	25500	2070041	2070042	0	0	0	0
207005	2	9	70	207006	207004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070051	@Map_Activite_Jingying_207005	71	0	1	@Map_207001	25800	25800	2070051	2070052	0	0	0	0
207006	2	9	70	207007	207005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070061	@Map_Activite_Jingying_207006	72	1	5	@Map_207001	26100	26100	2070061	2070062	2070063	0	0	0
207007	2	9	70	207008	207006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070071	@Map_Activite_Jingying_207007	72	0	1	@Map_207001	26400	26400	2070071	2070072	0	0	0	0
207008	2	9	70	207009	207007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070081	@Map_Activite_Jingying_207008	73	0	1	@Map_207001	26700	26700	2070081	2070082	0	0	0	0
207009	2	9	70	207501	207008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2070091	@Map_Activite_Jingying_207009	74	1	5	@Map_207001	27000	27000	2070091	2070092	2070093	0	0	0
207501	2	10	75	207502	207009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075011	@Map_Activite_Jingying_207501	75	0	1	@Map_207501	27300	27300	2075011	2075012	0	0	0	0
207502	2	10	75	207503	207501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075021	@Map_Activite_Jingying_207502	75	0	1	@Map_207501	27600	27600	2075021	2075022	0	0	0	0
207503	2	10	75	207504	207502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075031	@Map_Activite_Jingying_207503	76	1	5	@Map_207501	27900	27900	2075031	2075032	2075033	0	0	0
207504	2	10	75	207505	207503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075041	@Map_Activite_Jingying_207504	76	0	1	@Map_207501	28200	28200	2075041	2075042	0	0	0	0
207505	2	10	75	207506	207504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075051	@Map_Activite_Jingying_207505	76	0	1	@Map_207501	28500	28500	2075051	2075052	0	0	0	0
207506	2	10	75	207507	207505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075061	@Map_Activite_Jingying_207506	77	1	5	@Map_207501	28800	28800	2075061	2075062	2075063	0	0	0
207507	2	10	75	207508	207506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075071	@Map_Activite_Jingying_207507	77	0	1	@Map_207501	29100	29100	2075071	2075072	0	0	0	0
207508	2	10	75	207509	207507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075081	@Map_Activite_Jingying_207508	78	0	1	@Map_207501	29400	29400	2075081	2075082	0	0	0	0
207509	2	10	75	208001	207508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2075091	@Map_Activite_Jingying_207509	79	1	5	@Map_207501	29700	29700	2075091	2075092	2075093	0	0	0
208001	2	11	80	208002	207509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080011	@Map_Activite_Jingying_208001	80	0	1	@Map_208001	30000	30000	2080011	2080012	0	0	0	0
208002	2	11	80	208003	208001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080021	@Map_Activite_Jingying_208002	80	0	1	@Map_208001	30300	30300	2080021	2080022	0	0	0	0
208003	2	11	80	208004	208002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080031	@Map_Activite_Jingying_208003	81	1	5	@Map_208001	30600	30600	2080031	2080032	2080033	0	0	0
208004	2	11	80	208005	208003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080041	@Map_Activite_Jingying_208004	81	0	1	@Map_208001	30900	30900	2080041	2080042	0	0	0	0
208005	2	11	80	208006	208004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080051	@Map_Activite_Jingying_208005	81	0	1	@Map_208001	31200	31200	2080051	2080052	0	0	0	0
208006	2	11	80	208007	208005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080061	@Map_Activite_Jingying_208006	82	1	5	@Map_208001	31500	31500	2080061	2080062	2080063	0	0	0
208007	2	11	80	208008	208006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080071	@Map_Activite_Jingying_208007	82	0	1	@Map_208001	31800	31800	2080071	2080072	0	0	0	0
208008	2	11	80	208009	208007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080081	@Map_Activite_Jingying_208008	83	0	1	@Map_208001	32100	32100	2080081	2080082	0	0	0	0
208009	2	11	80	208501	208008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2080091	@Map_Activite_Jingying_208009	84	1	5	@Map_208001	32400	32400	2080091	2080092	2080093	0	0	0
208501	2	12	85	208502	208009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085011	@Map_Activite_Jingying_208501	85	0	1	@Map_208501	32700	32700	2085011	2085012	0	0	0	0
208502	2	12	85	208503	208501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085021	@Map_Activite_Jingying_208502	85	0	1	@Map_208501	33000	33000	2085021	2085022	0	0	0	0
208503	2	12	85	208504	208502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085031	@Map_Activite_Jingying_208503	86	1	5	@Map_208501	33300	33300	2085031	2085032	2085033	0	0	0
208504	2	12	85	208505	208503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085041	@Map_Activite_Jingying_208504	86	0	1	@Map_208501	33600	33600	2085041	2085042	0	0	0	0
208505	2	12	85	208506	208504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085051	@Map_Activite_Jingying_208505	86	0	1	@Map_208501	33900	33900	2085051	2085052	0	0	0	0
208506	2	12	85	208507	208505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085061	@Map_Activite_Jingying_208506	87	1	5	@Map_208501	34200	34200	2085061	2085062	2085063	0	0	0
208507	2	12	85	208508	208506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085071	@Map_Activite_Jingying_208507	87	0	1	@Map_208501	34500	34500	2085071	2085072	0	0	0	0
208508	2	12	85	208509	208507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085081	@Map_Activite_Jingying_208508	88	0	1	@Map_208501	34800	34800	2085081	2085082	0	0	0	0
208509	2	12	85	209001	208508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2085091	@Map_Activite_Jingying_208509	89	1	5	@Map_208501	35100	35100	2085091	2085092	2085093	0	0	0
209001	2	13	90	209002	208509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090011	@Map_Activite_Jingying_209001	90	0	1	@Map_209001	35400	35400	2090011	2090012	0	0	0	0
209002	2	13	90	209003	209001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090021	@Map_Activite_Jingying_209002	90	0	1	@Map_209002	35700	35700	2090021	2090022	0	0	0	0
209003	2	13	90	209004	209002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090031	@Map_Activite_Jingying_209003	91	1	5	@Map_209003	36000	36000	2090031	2090032	2090033	0	0	0
209004	2	13	90	209005	209003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090041	@Map_Activite_Jingying_209004	91	0	1	@Map_209004	36300	36300	2090041	2090042	0	0	0	0
209005	2	13	90	209006	209004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090051	@Map_Activite_Jingying_209005	91	0	1	@Map_209005	36600	36600	2090051	2090052	0	0	0	0
209006	2	13	90	209007	209005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090061	@Map_Activite_Jingying_209006	92	1	5	@Map_209006	36900	36900	2090061	2090062	2090063	0	0	0
209007	2	13	90	209008	209006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090071	@Map_Activite_Jingying_209007	92	0	1	@Map_209007	37200	37200	2090071	2090072	0	0	0	0
209008	2	13	90	209009	209007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090081	@Map_Activite_Jingying_209008	93	0	1	@Map_209008	37500	37500	2090081	2090082	0	0	0	0
209009	2	13	90	209501	209008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2090091	@Map_Activite_Jingying_209009	94	1	5	@Map_209009	37800	37800	2090091	2090092	2090093	0	0	0
209501	2	14	95	209502	209009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095011	@Map_Activite_Jingying_209501	95	0	1	@Map_209501	38100	38100	2095011	2095012	0	0	0	0
209502	2	14	95	209503	209501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095021	@Map_Activite_Jingying_209502	95	0	1	@Map_209502	38400	38400	2095021	2095022	0	0	0	0
209503	2	14	95	209504	209502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095031	@Map_Activite_Jingying_209503	96	1	5	@Map_209503	38700	38700	2095031	2095032	2095033	0	0	0
209504	2	14	95	209505	209503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095041	@Map_Activite_Jingying_209504	96	0	1	@Map_209504	39000	39000	2095041	2095042	0	0	0	0
209505	2	14	95	209506	209504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095051	@Map_Activite_Jingying_209505	96	0	1	@Map_209505	39300	39300	2095051	2095052	0	0	0	0
209506	2	14	95	209507	209505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095061	@Map_Activite_Jingying_209506	97	1	5	@Map_209506	39600	39600	2095061	2095062	2095063	0	0	0
209507	2	14	95	209508	209506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095071	@Map_Activite_Jingying_209507	97	0	1	@Map_209507	39900	39900	2095071	2095072	0	0	0	0
209508	2	14	95	209509	209507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095081	@Map_Activite_Jingying_209508	98	0	1	@Map_209508	40200	40200	2095081	2095082	0	0	0	0
209509	2	14	95	210001	209508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2095091	@Map_Activite_Jingying_209509	99	1	5	@Map_209509	40500	40500	2095091	2095092	2095093	0	0	0
210001	2	15	100	210002	209509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100011	@Map_Activite_Jingying_210001	100	0	1	@Map_210001	40800	40800	2100011	2100012	0	0	0	0
210002	2	15	100	210003	210001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100021	@Map_Activite_Jingying_210002	100	0	1	@Map_210002	41100	41100	2100021	2100022	0	0	0	0
210003	2	15	100	210004	210002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100031	@Map_Activite_Jingying_210003	101	1	5	@Map_210003	41400	41400	2100031	2100032	2100033	0	0	0
210004	2	15	100	210005	210003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100041	@Map_Activite_Jingying_210004	101	0	1	@Map_210004	41700	41700	2100041	2100042	0	0	0	0
210005	2	15	100	210006	210004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100051	@Map_Activite_Jingying_210005	101	0	1	@Map_210005	42000	42000	2100051	2100052	0	0	0	0
210006	2	15	100	210007	210005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100061	@Map_Activite_Jingying_210006	102	1	5	@Map_210006	42300	42300	2100061	2100062	2100063	0	0	0
210007	2	15	100	210008	210006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100071	@Map_Activite_Jingying_210007	102	0	1	@Map_210007	42600	42600	2100071	2100072	0	0	0	0
210008	2	15	100	210009	210007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	2100081	@Map_Activite_Jingying_210008	103	0	1	@Map_210008	42900	42900	2100081	2100082	0	0	0	0
