id	Spine	EffName	BulletName	Icon	Name	Info	Skin	Reflect	Class	Element	Level	Skills	IsMagic	Strenght	Intellect	Agility	Stamina	HP	Attack	Magic	PhyPenetrate	MagPenetrate	PhyDef	MagDef	RecoverHP	CriDamage	CriResist	Critical	Hit	Dodge	Immunity	ATKRange	ATKSpeed	WSpeed	RSpeed	AttackEFF	Hurt_EFF_X	Hurt_EFF_Y	Hurt_EFF_Head	ATKMP	DEFMP	SKMP	ClassCorrection
496	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300016	350016	1	0	1	1	150	500101	0	12789	2132	3959	7308	73080	13779	3122	0	0	7491	4294	0	0	1462	1980	4172	3060	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
497	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300017	350017	2	0	2	2	150	500101	1	5786	12180	1523	6699	66990	6167	12561	0	0	5085	7004	0	0	1340	762	4050	2817	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
498	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_3.png	300018	350018	3	0	2	3	150	500101	0	13703	4263	2132	6090	60900	14236	4796	0	0	7156	4324	0	0	1218	1066	4233	3030	0	0	2500	1.6	2.4	hit0402	45	90	180	10	5	10	1
499	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_4.png	300019	350019	4	0	1	4	150	500101	1	7917	9440	1523	7308	73080	8298	9821	0	0	6029	6486	0	0	1462	762	3928	2695	0	0	2500	1.6	2.4	hit0404	45	90	180	8	7	8	1
500	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300020	350020	5	0	2	5	150	500101	0	13398	5177	1523	6090	60900	13779	5558	0	0	7064	4598	0	0	1218	762	4172	2939	0	0	2500	1.6	2.4	hit0405	45	90	180	10	5	10	1
501	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300021	350021	1	0	4	1	155	500101	1	6160	10472	1848	8008	80080	6622	10934	0	0	5852	7146	0	0	1602	924	3881	2649	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
502	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300022	350022	2	0	4	2	155	500101	0	6160	4312	924	15092	150920	6391	4543	0	0	9394	8840	0	0	3018	462	2372	1093	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
503	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_3.png	300023	350023	3	0	3	3	155	500101	0	13552	5236	1540	6160	61600	13937	5621	0	0	7146	4651	0	0	1232	770	4220	2972	0	180	2500	1.2	1.8	hit0302	45	90	180	8	7	8	1
504	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_4.png	300024	350024	4	0	4	4	155	500101	0	14168	3388	2464	6468	64680	14784	4004	0	0	7484	4250	0	0	1294	1232	4250	3049	0	180	2500	1.2	1.8	hit0304	45	90	180	6	9	6	1
505	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300025	350025	5	0	4	5	155	500101	1	4928	13244	2464	5852	58520	5544	13860	0	0	4404	6899	0	0	1170	1232	4374	3172	0	180	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
506	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300026	350026	1	0	3	1	155	500101	1	6230	10591	1869	8099	80990	6697	11058	0	0	5919	7227	0	0	1620	935	3925	2679	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
507	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300027	350027	2	0	3	2	155	500101	0	6230	4361	935	15264	152640	6464	4595	0	0	9501	8940	0	0	3053	468	2399	1106	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
508	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_3.png	300028	350028	3	0	4	3	155	500101	0	13706	5296	1558	6230	62300	14096	5686	0	0	7227	4704	0	0	1246	779	4268	3006	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
509	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_4.png	300029	350029	4	0	3	4	155	500101	0	14329	3427	2492	6542	65420	14952	4050	0	0	7570	4299	0	0	1308	1246	4299	3084	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
510	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300030	350030	5	0	3	5	155	500101	1	4984	13395	2492	5919	59190	5607	14018	0	0	4455	6978	0	0	1184	1246	4423	3209	0	180	2500	0.8	1.2	hit0305	45	90	180	8	7	8	1
511	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300031	350031	1	0	3	1	155	500101	1	6300	10710	1890	8190	81900	6773	11183	0	0	5985	7308	0	0	1638	945	3969	2709	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
512	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300032	350032	2	0	4	2	155	500101	0	6300	4410	945	15435	154350	6536	4646	0	0	9608	9041	0	0	3087	473	2426	1118	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
513	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_3.png	300033	350033	3	0	4	3	155	500101	0	13860	5355	1575	6300	63000	14254	5749	0	0	7308	4757	0	0	1260	788	4316	3040	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
514	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_4.png	300034	350034	4	0	3	4	155	500101	0	14490	3465	2520	6615	66150	15120	4095	0	0	7655	4347	0	0	1323	1260	4347	3119	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
515	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300035	350035	5	0	4	5	155	500101	1	5040	13545	2520	5985	59850	5670	14175	0	0	4505	7056	0	0	1197	1260	4473	3245	0	180	2500	0.8	1.2	hit0305	45	90	180	6	9	6	1
516	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300036	350036	1	0	4	1	155	500101	1	6370	10829	1911	8281	82810	6848	11307	0	0	6052	7389	0	0	1656	956	4013	2739	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
517	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300037	350037	2	0	4	2	155	500101	0	6370	4459	956	15607	156070	6609	4698	0	0	9715	9141	0	0	3121	478	2453	1131	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
518	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300038	350038	1	0	3	3	155	500101	0	14014	5415	1593	6370	63700	14412	5813	0	0	7389	4810	0	0	1274	797	4364	3074	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
519	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_4.png	300039	350039	4	0	4	4	155	500101	0	14651	3504	2548	6689	66890	15288	4141	0	0	7740	4396	0	0	1338	1274	4395	3153	0	180	2500	1.2	1.8	hit0504	45	90	180	6	9	6	1
520	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300040	350040	2	0	3	5	155	500101	1	5096	13696	2548	6052	60520	5733	14333	0	0	4555	7135	0	0	1210	1274	4523	3281	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
521	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300001	350001	1	0	1	1	155	500101	1	6440	10948	1932	8372	83720	6923	11431	0	0	6118	7470	0	0	1674	966	4057	2769	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
522	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300002	350002	2	0	1	2	155	500101	0	6440	4508	966	15778	157780	6682	4750	0	0	9821	9241	0	0	3156	483	2479	1143	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
523	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300003	350003	1	0	2	3	155	500101	0	14168	5474	1610	6440	64400	14571	5877	0	0	7470	4862	0	0	1288	805	4411	3107	0	0	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
524	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_4.png	300004	350004	4	0	2	4	155	500101	0	14812	3542	2576	6762	67620	15456	4186	0	0	7825	4444	0	0	1352	1288	4444	3188	0	10	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
525	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300005	350005	2	0	1	5	155	500101	1	5152	13846	2576	6118	61180	5796	14490	0	0	4605	7213	0	0	1224	1288	4572	3317	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
526	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300006	350006	1	0	2	1	155	500101	1	6510	11067	1953	8463	84630	6998	11555	0	0	6185	7552	0	0	1693	977	4101	2799	0	0	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
527	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300007	350007	2	0	2	2	155	500101	0	6510	4557	977	15950	159500	6754	4801	0	0	9928	9342	0	0	3190	489	2507	1156	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
528	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300008	350008	1	0	1	3	155	500101	0	14322	5534	1628	6510	65100	14729	5941	0	0	7552	4915	0	0	1302	814	4460	3141	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
529	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_4.png	300009	350009	4	0	2	4	155	500101	0	14973	3581	2604	6836	68360	15624	4232	0	0	7910	4492	0	0	1367	1302	4492	3223	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
530	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300010	350010	2	0	2	5	155	500101	1	5208	13997	2604	6185	61850	5859	14648	0	0	4655	7292	0	0	1237	1302	4622	3353	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
531	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300011	350011	1	0	2	1	155	500101	1	6580	11186	1974	8554	85540	7074	11680	0	0	6251	7633	0	0	1711	987	4145	2829	0	0	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
532	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300012	350012	2	0	1	2	155	500101	0	6580	4606	987	16121	161210	6827	4853	0	0	10035	9442	0	0	3224	494	2533	1168	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
533	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300013	350013	1	0	1	3	155	500101	0	14476	5593	1645	6580	65800	14887	6004	0	0	7633	4968	0	0	1316	823	4507	3175	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
534	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_4.png	300014	350014	4	0	2	4	155	500101	0	15134	3619	2632	6909	69090	15792	4277	0	0	7995	4540	0	0	1382	1316	4540	3257	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
535	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300015	350015	2	0	1	5	155	500101	1	5264	14147	2632	6251	62510	5922	14805	0	0	4705	7370	0	0	1250	1316	4672	3389	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
536	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300016	350016	1	0	1	1	155	500101	1	6650	11305	1995	8645	86450	7149	11804	0	0	6318	7714	0	0	1729	998	4190	2860	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
537	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300017	350017	2	0	2	2	155	500101	0	6650	4655	998	16293	162930	6900	4905	0	0	10142	9543	0	0	3259	499	2560	1181	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
538	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300018	350018	1	0	2	3	155	500101	0	14630	5653	1663	6650	66500	15046	6069	0	0	7714	5021	0	0	1330	832	4556	3209	0	0	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
539	Spine/CharacterSpine,Boss_507	Boss_507		monster/Portrait_507.png	300019	350019	1	1	1	4	155	55071	0	15295	3658	2660	6983	69830	15960	4323	0	0	8080	4589	0	0	1397	1330	4589	3292	0	180	2500	1.2	1.8	Boss_507_atk_hit	45	90	180	8	7	8	1
540	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300020	350020	2	0	2	5	155	500101	1	5320	14298	2660	6318	63180	5985	14963	0	0	4755	7448	0	0	1264	1330	4722	3425	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
541	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300021	350021	1	0	4	1	155	500101	1	6720	11424	2016	8736	87360	7224	11928	0	0	6384	7795	0	0	1747	1008	4234	2890	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
542	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300022	350022	2	0	4	2	155	500101	0	6720	4704	1008	16464	164640	6972	4956	0	0	10248	9643	0	0	3293	504	2587	1193	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
543	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300023	350023	1	0	3	3	155	500101	0	14784	5712	1680	6720	67200	15204	6132	0	0	7795	5074	0	0	1344	840	4603	3242	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
544	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_4.png	300024	350024	4	0	4	4	155	500101	0	15456	3696	2688	7056	70560	16128	4368	0	0	8165	4637	0	0	1411	1344	4637	3326	0	180	2500	1.2	1.8	hit0304	45	90	180	6	9	6	1
545	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300025	350025	2	0	4	5	155	500101	1	5376	14448	2688	6384	63840	6048	15120	0	0	4805	7526	0	0	1277	1344	4771	3461	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
546	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300026	350026	1	0	3	1	155	500101	1	6790	11543	2037	8827	88270	7299	12052	0	0	6451	7876	0	0	1765	1019	4278	2920	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
547	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300027	350027	2	0	3	2	155	500101	0	6790	4753	1019	16636	166360	7045	5008	0	0	10355	9744	0	0	3327	510	2614	1205	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
548	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300028	350028	1	0	4	3	155	500101	0	14938	5772	1698	6790	67900	15363	6197	0	0	7876	5127	0	0	1358	849	4651	3276	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
549	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_4.png	300029	350029	4	0	3	4	155	500101	0	15617	3735	2716	7130	71300	16296	4414	0	0	8250	4686	0	0	1426	1358	4685	3361	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
550	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300030	350030	2	0	3	5	155	500101	1	5432	14599	2716	6451	64510	6111	15278	0	0	4855	7605	0	0	1290	1358	4821	3497	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
551	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300031	350031	1	0	3	1	155	500101	1	6860	11662	2058	8918	89180	7375	12177	0	0	6517	7958	0	0	1784	1029	4322	2950	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
552	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300032	350032	2	0	4	2	155	500101	0	6860	4802	1029	16807	168070	7117	5059	0	0	10462	9844	0	0	3361	515	2641	1218	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
553	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300033	350033	1	0	4	3	155	500101	0	15092	5831	1715	6860	68600	15521	6260	0	0	7958	5179	0	0	1372	858	4699	3310	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
554	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_4.png	300034	350034	4	0	3	4	155	500101	0	15778	3773	2744	7203	72030	16464	4459	0	0	8335	4733	0	0	1441	1372	4733	3396	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
555	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300035	350035	2	0	4	5	155	500101	1	5488	14749	2744	6517	65170	6174	15435	0	0	4905	7683	0	0	1303	1372	4871	3533	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
556	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300036	350036	1	0	4	1	155	500101	1	5891	14553	2426	6930	69300	6498	15160	0	0	5232	7831	0	0	1386	1213	4817	3448	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
557	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300037	350037	2	0	4	2	155	500101	1	7277	10742	1733	10049	100490	7710	11175	0	0	7208	8247	0	0	2010	867	4124	2720	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
558	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300038	350038	1	0	3	3	155	500101	0	13167	6930	2079	7623	76230	13687	7450	0	0	7762	5891	0	0	1525	1040	4643	3257	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
559	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_4.png	300039	350039	4	0	4	4	155	500101	1	7277	11781	3119	7623	76230	8057	12561	0	0	5995	7346	0	0	1525	1560	4747	3413	0	180	2500	1.2	1.8	hit0504	45	90	180	6	9	6	1
560	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300040	350040	2	0	3	5	155	500101	0	15246	5891	1733	6930	69300	15679	6324	0	0	8039	5232	0	0	1386	867	4747	3344	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
561	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300001	350001	1	0	1	1	155	500101	1	5950	14700	2450	7000	70000	6563	15313	0	0	5285	7910	0	0	1400	1225	4865	3483	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
562	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300002	350002	2	0	1	2	155	500101	1	7350	10850	1750	10150	101500	7788	11288	0	0	7280	8330	0	0	2030	875	4165	2748	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
563	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300003	350003	1	0	2	3	155	500101	0	13300	7000	2100	7700	77000	13825	7525	0	0	7840	5950	0	0	1540	1050	4690	3290	0	0	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
564	Spine/CharacterSpine,Boss_507	Boss_507		monster/Portrait_507.png	300004	350004	1	1	2	4	155	55071	1	7350	11900	3150	7700	77000	8138	12688	0	0	6055	7420	0	0	1540	1575	4795	3448	0	180	2500	1.2	1.8	Boss_507_atk_hit	45	90	180	10	5	10	1
565	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300005	350005	2	0	1	5	155	500101	0	15400	5950	1750	7000	70000	15838	6388	0	0	8120	5285	0	0	1400	875	4795	3378	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
566	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300006	350006	1	0	2	1	155	500101	1	6010	14847	2475	7070	70700	6629	15466	0	0	5338	7989	0	0	1414	1238	4914	3518	0	0	2500	1.6	2.4	hit0205	45	90	180	10	5	10	1
567	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_2.png	300007	350007	2	0	2	2	155	500101	1	7424	10959	1768	10252	102520	7866	11401	0	0	7353	8414	0	0	2050	884	4207	2775	0	30	2500	2	3	hit0203	45	90	180	10	5	10	1
568	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_3.png	300008	350008	3	0	1	3	155	500101	0	13433	7070	2121	7777	77770	13963	7600	0	0	7918	6010	0	0	1555	1061	4737	3323	0	30	2500	2	3	hit0202	45	90	180	8	7	8	1
569	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_4.png	300009	350009	4	0	2	4	155	500101	1	7424	12019	3182	7777	77770	8220	12815	0	0	6116	7494	0	0	1555	1591	4843	3482	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
570	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300010	350010	5	0	2	5	155	500101	0	15554	6010	1768	7070	70700	15996	6452	0	0	8201	5338	0	0	1414	884	4843	3412	0	0	2500	2	3	hit0205	45	90	180	10	5	10	1
571	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_1.png	300011	350011	1	0	2	1	155	500101	1	6069	14994	2499	7140	71400	6694	15619	0	0	5391	8068	0	0	1428	1250	4962	3552	0	30	2500	2	3	hit0201	45	90	180	10	5	10	1
572	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300012	350012	1	0	1	2	155	500101	1	7497	11067	1785	10353	103530	7943	11513	0	0	7426	8497	0	0	2071	893	4248	2802	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
573	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_3.png	300013	350013	3	0	1	3	155	500101	0	13566	7140	2142	7854	78540	14102	7676	0	0	7997	6069	0	0	1571	1071	4784	3356	0	30	2500	2	3	hit0202	45	90	180	8	7	8	1
574	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_4.png	300014	350014	4	0	2	4	155	500101	1	7497	12138	3213	7854	78540	8300	12941	0	0	6176	7568	0	0	1571	1607	4891	3516	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
575	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300015	350015	5	0	1	5	155	500101	0	15708	6069	1785	7140	71400	16154	6515	0	0	8282	5391	0	0	1428	893	4891	3445	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
576	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_1.png	300016	350016	1	0	1	1	155	500101	1	6129	15141	2524	7210	72100	6760	15772	0	0	5444	8147	0	0	1442	1262	5011	3587	0	0	2500	1.6	2.4	hit0401	45	90	180	8	7	8	1
577	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_2.png	300017	350017	2	0	2	2	155	500101	1	7571	11176	1803	10455	104550	8022	11627	0	0	7499	8580	0	0	2091	902	4290	2830	0	0	2500	1.6	2.4	hit0403	45	90	180	10	5	10	1
578	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300018	350018	1	0	2	3	155	500101	0	13699	7210	2163	7931	79310	14240	7751	0	0	8075	6129	0	0	1586	1082	4831	3389	0	0	2500	1.6	2.4	hit0205	45	90	180	10	5	10	1
579	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_4.png	300019	350019	4	0	1	4	155	500101	1	7571	12257	3245	7931	79310	8382	13068	0	0	6237	7643	0	0	1586	1623	4939	3551	0	0	2500	1.6	2.4	hit0404	45	90	180	8	7	8	1
580	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300020	350020	5	0	2	5	155	500101	0	15862	6129	1803	7210	72100	16313	6580	0	0	8364	5444	0	0	1442	902	4939	3479	0	0	2500	1.6	2.4	hit0405	45	90	180	10	5	10	1
581	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_1.png	300021	350021	1	0	4	1	155	500101	1	6188	15288	2548	7280	72800	6825	15925	0	0	5496	8226	0	0	1456	1274	5060	3622	0	180	2500	1.2	1.8	hit0301	45	90	180	6	9	6	1
582	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_2.png	300022	350022	2	0	4	2	155	500101	1	7644	11284	1820	10556	105560	8099	11739	0	0	7571	8663	0	0	2111	910	4332	2857	0	180	2500	1.2	1.8	hit0303	45	90	180	6	9	6	1
583	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_3.png	300023	350023	3	0	3	3	155	500101	0	13832	7280	2184	8008	80080	14378	7826	0	0	8154	6188	0	0	1602	1092	4878	3422	0	180	2500	1.2	1.8	hit0302	45	90	180	8	7	8	1
584	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300024	350024	1	0	4	4	155	500101	1	7644	12376	3276	8008	80080	8463	13195	0	0	6297	7717	0	0	1602	1638	4987	3585	0	0	2500	1.6	2.4	hit0205	45	90	180	6	9	6	1
585	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300025	350025	5	0	4	5	155	500101	0	16016	6188	1820	7280	72800	16471	6643	0	0	8445	5496	0	0	1456	910	4987	3513	0	180	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
586	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_1.png	300026	350026	1	0	3	1	155	500101	1	6248	15435	2573	7350	73500	6891	16078	0	0	5549	8306	0	0	1470	1287	5109	3657	0	180	2500	0.8	1.2	hit0301	45	90	180	8	7	8	1
587	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_2.png	300027	350027	2	0	3	2	155	500101	1	7718	11393	1838	10658	106580	8178	11853	0	0	7644	8747	0	0	2132	919	4374	2885	0	180	2500	0.8	1.2	hit0303	45	90	180	8	7	8	1
588	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_3.png	300028	350028	3	0	4	3	155	500101	0	13965	7350	2205	8085	80850	14516	7901	0	0	8232	6248	0	0	1617	1103	4925	3455	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
589	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_4.png	300029	350029	4	0	3	4	155	500101	1	7718	12495	3308	8085	80850	8545	13322	0	0	6358	7791	0	0	1617	1654	5035	3620	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
590	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300030	350030	1	0	3	5	155	500101	0	16170	6248	1838	7350	73500	16630	6708	0	0	8526	5549	0	0	1470	919	5035	3547	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
591	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300031	350031	1	0	3	1	155	500101	1	6307	15582	2597	7420	74200	6956	16231	0	0	5602	8385	0	0	1484	1299	5157	3691	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
592	Spine/CharacterSpine,Enemy16			monster/Monster_16_1.png	300032	350032	1	0	4	2	155	500101	1	7791	11501	1855	10759	107590	8255	11965	0	0	7717	8830	0	0	2152	928	4415	2912	0	0	2500	1.6	2.4	hit0205	45	90	180	6	9	6	1
593	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_3.png	300033	350033	3	0	4	3	155	500101	0	14098	7420	2226	8162	81620	14655	7977	0	0	8310	6307	0	0	1632	1113	4971	3487	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
594	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_4.png	300034	350034	4	0	3	4	155	500101	1	7791	12614	3339	8162	81620	8626	13449	0	0	6418	7865	0	0	1632	1670	5083	3654	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
